season,week,team_name,team_abbr,position,depth_chart_position,status,full_name,first_name,last_name,birth_date,college,years_exp,status_description_abbr,entry_year,ID
2020,18,Seattle Seahawks,SEA,DB,FS,R/Injured,Marquise Blair,Marquise,Blair,7/18/97,Utah,1,R01,2019,Marquise-Blair-SEA-2020
2020,18,Seattle Seahawks,SEA,DB,FS,Active,Ugochukwu Amadi,Ugochukwu,Amadi,5/16/97,Oregon,1,A01,2019,Ugochukwu-Amadi-SEA-2020
2020,18,Seattle Seahawks,SEA,DB,CB,PS; Exc,Jordan Miller,Jordan,Miller,2/8/97,Washington,1,P06,2019,Jordan-Miller-SEA-2020
2020,18,Seattle Seahawks,SEA,DB,CB,PS; Exc,Jordan Miller,Jordan,Miller,2/8/97,Washington,1,P06,2019,Jordan-Miller-SEA-2020
2020,18,Seattle Seahawks,SEA,DB,CB,R/Injured,Jayson Stanley,Jayson,Stanley,4/24/97,Georgia,1,R01,2019,Jayson-Stanley-SEA-2020
2020,18,Seattle Seahawks,SEA,DB,DB,Practice Squad,Gavin Heslop,Gavin,Heslop,11/13/97,Stony Brook,0,P01,2020,Gavin-Heslop-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,Active,Carlos Dunlap,Carlos,Dunlap,2/28/89,Florida,10,A01,2010,Carlos-Dunlap-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,Active,Carlos Dunlap,Carlos,Dunlap,2/28/89,Florida,10,A01,2010,Carlos-Dunlap-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,Active,Damontre Moore,Damontre,Moore,9/11/92,Texas A&amp;M,7,A01,2013,Damontre-Moore-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,Active,Benson Mayowa,Benson,Mayowa,8/3/91,Idaho,7,A01,2013,Benson-Mayowa-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DT,Active,Jarran Reed,Jarran,Reed,12/16/92,Alabama,4,A01,2016,Jarran-Reed-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,R/COVID-19,Jonathan Bullard,Jonathan,Bullard,10/22/93,Florida,4,R59,2016,Jonathan-Bullard-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,R/COVID-19,Jonathan Bullard,Jonathan,Bullard,10/22/93,Florida,4,R59,2016,Jonathan-Bullard-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,R/Injured,Branden Jackson,Branden,Jackson,11/11/92,Texas Tech,4,R01,2016,Branden-Jackson-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,Active,Rasheem Green,Rasheem,Green,5/15/97,Southern California,2,A01,2018,Rasheem-Green-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,NT,Active,Poona Ford,Poona,Ford,11/19/95,Texas,2,A01,2018,Poona-Ford-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,Active,L.J. Collier,L.J.,Collier,9/12/95,Texas Christian,1,A01,2019,L.J.-Collier-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,NT,Active,Bryan Mone,Bryan,Mone,10/20/95,Michigan,1,A01,2019,Bryan-Mone-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,R/NFIN,Darrell Taylor,Darrell,Taylor,3/24/97,Tennessee,0,R05,2020,Darrell-Taylor-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DE,Active,Alton Robinson,Alton,Robinson,6/2/98,Syracuse,0,A01,2020,Alton-Robinson-SEA-2020
2020,18,Seattle Seahawks,SEA,DL,DT,Active,Cedrick Lattimore,Cedrick,Lattimore,2/6/98,Iowa,0,A01,2020,Cedrick-Lattimore-SEA-2020
2020,18,Seattle Seahawks,SEA,LB,OLB,Active,K.J. Wright,K.J.,Wright,7/23/89,Mississippi State,9,A01,2011,K.J.-Wright-SEA-2020
2020,18,Seattle Seahawks,SEA,LB,OLB,R/Injured,Bruce Irvin,Bruce,Irvin,11/1/87,West Virginia,8,R01,2012,Bruce-Irvin-SEA-2020
2020,18,Seattle Seahawks,SEA,LB,MLB,Active,Bobby Wagner,Bobby,Wagner,6/27/90,Utah State,8,A01,2012,Bobby-Wagner-SEA-2020
2020,18,Seattle Seahawks,SEA,LB,OLB,PS; Vet,Ray-Ray Armstrong,Ray-Ray,Armstrong,3/5/91,Miami,7,P07,2013,Ray-Ray-Armstrong-SEA-2020
2020,18,Seattle Seahawks,SEA,LB,OLB,Active,Shaquem Griffin,Shaquem,Griffin,7/20/95,Central Florida,2,A01,2018,Shaquem-Griffin-SEA-2020
2020,18,Seattle Seahawks,SEA,LB,MLB,Active,Cody Barton,Cody,Barton,11/13/96,Utah,1,A01,2019,Cody-Barton-SEA-2020
2020,18,Seattle Seahawks,SEA,LB,OLB,Active,Ben Burr-Kirven,Ben,Burr-Kirven,9/8/97,Washington,1,A01,2019,Ben-Burr-Kirven-SEA-2020
2020,18,Seattle Seahawks,SEA,LB,OLB,Active,Jordyn Brooks,Jordyn,Brooks,10/21/97,Texas Tech,0,A01,2020,Jordyn-Brooks-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,T,Active,Duane Brown,Duane,Brown,8/30/85,Virginia Tech,12,A01,2008,Duane-Brown-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,G,PS; Vet,Alex Boone,Alex,Boone,5/4/87,Ohio State,11,P07,2009,Alex-Boone-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,G,Active,Mike Iupati,Mike,Iupati,5/12/87,Idaho,10,A01,2010,Mike-Iupati-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,G,R/OptOut,Chance Warmack,Chance,Warmack,9/14/91,Alabama,7,R62,2013,Chance-Warmack-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,T,Active,Cedric Ogbuehi,Cedric,Ogbuehi,4/25/92,Texas A&amp;M,5,A01,2015,Cedric-Ogbuehi-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,T,Active,Brandon Shell,Brandon,Shell,2/6/92,South Carolina,4,A01,2016,Brandon-Shell-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,C,Active,Ethan Pocic,Ethan,Pocic,8/5/95,Louisiana State,3,A01,2017,Ethan-Pocic-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,G,Active,Kyle Fuller,Kyle,Fuller,3/4/94,Baylor,3,A01,2017,Kyle-Fuller-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,G,Active,Jordan Simmons,Jordan,Simmons,7/15/94,Southern California,3,A01,2017,Jordan-Simmons-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,T,Inactive,Chad Wheeler,Chad,Wheeler,1/19/94,Southern California,3,I01,2017,Chad-Wheeler-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,T,R/Injured,Jamarco Jones,Jamarco,Jones,6/4/96,Ohio State,2,R01,2018,Jamarco-Jones-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,C,Practice Squad,Brad Lundblade,Brad,Lundblade,9/21/95,Oklahoma State,2,P01,2018,Brad-Lundblade-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,G,R/Injured,Phil Haynes,Phil,Haynes,10/19/95,Wake Forest,1,R01,2019,Phil-Haynes-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,T,Practice Squad,Wyatt Miller,Wyatt,Miller,10/23/95,Central Florida,1,P01,2019,Wyatt-Miller-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,G,Active,Damien Lewis,Damien,Lewis,3/21/97,Louisiana State,0,A01,2020,Damien-Lewis-SEA-2020
2020,18,Seattle Seahawks,SEA,OL,T,Practice Squad,Tommy Champion,Tommy,Champion,3/4/97,Mississippi State,0,P01,2020,Tommy-Champion-SEA-2020
2020,18,Seattle Seahawks,SEA,QB,QB,Active,Russell Wilson,Russell,Wilson,11/29/88,Wisconsin,8,A01,2012,Russell-Wilson-SEA-2020
2020,18,Seattle Seahawks,SEA,QB,QB,Active,Geno Smith,Geno,Smith,10/10/90,West Virginia,7,A01,2013,Geno-Smith-SEA-2020
2020,18,Seattle Seahawks,SEA,QB,QB,Practice Squad,Danny Etling,Danny,Etling,7/22/94,Louisiana State,2,P01,2018,Danny-Etling-SEA-2020
2020,18,Seattle Seahawks,SEA,QB,QB,Practice Squad,Alex McGough,Alex,McGough,11/19/95,Florida International,2,P01,2018,Alex-McGough-SEA-2020
2020,18,Seattle Seahawks,SEA,QB,QB,Practice Squad,Alex McGough,Alex,McGough,11/19/95,Florida International,2,P01,2018,Alex-McGough-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,FB,Active,Nick Bellore,Nick,Bellore,5/12/89,Central Michigan,9,A01,2011,Nick-Bellore-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,RB,Active,Carlos Hyde,Carlos,Hyde,9/20/90,Ohio State,6,A01,2014,Carlos-Hyde-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,RB,Active,Alex Collins,Alex,Collins,8/26/94,Arkansas,4,A01,2016,Alex-Collins-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,RB,Active,Chris Carson,Chris,Carson,9/16/94,Oklahoma State,3,A01,2017,Chris-Carson-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,RB,Inactive,Rashaad Penny,Rashaad,Penny,2/2/96,San Diego State,2,I01,2018,Rashaad-Penny-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,RB,Prac Sq.; Inj,Bo Scarbrough,Bo,Scarbrough,9/29/96,Alabama,2,P02,2018,Bo-Scarbrough-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,RB,Prac Sq.; Inj,Bo Scarbrough,Bo,Scarbrough,9/29/96,Alabama,2,P02,2018,Bo-Scarbrough-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,RB,R/Injured,Travis Homer,Travis,Homer,8/7/98,Miami,1,R01,2019,Travis-Homer-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,RB,Inactive,DeeJay Dallas,DeeJay,Dallas,9/16/98,Miami,0,I01,2020,DeeJay-Dallas-SEA-2020
2020,18,Seattle Seahawks,SEA,RB,RB,R/Injured,Patrick Carr,Patrick,Carr,9/22/95,NA,0,R01,2020,Patrick-Carr-SEA-2020
2020,18,Seattle Seahawks,SEA,SPEC,K,Active,Jason Myers,Jason,Myers,5/12/91,Marist,5,A01,2015,Jason-Myers-SEA-2020
2020,18,Seattle Seahawks,SEA,SPEC,LS,Active,Tyler Ott,Tyler,Ott,2/28/92,Harvard,6,A01,2014,Tyler-Ott-SEA-2020
2020,18,Seattle Seahawks,SEA,SPEC,P,Active,Michael Dickson,Michael,Dickson,1/4/96,Texas,2,A01,2018,Michael-Dickson-SEA-2020
2020,18,Seattle Seahawks,SEA,TE,TE,Active,Greg Olsen,Greg,Olsen,3/11/85,Miami,13,A01,2007,Greg-Olsen-SEA-2020
2020,18,Seattle Seahawks,SEA,TE,TE,Inactive,Luke Willson,Luke,Willson,1/15/90,Rice,7,I01,2013,Luke-Willson-SEA-2020
2020,18,Seattle Seahawks,SEA,TE,TE,Inactive,Luke Willson,Luke,Willson,1/15/90,Rice,7,I01,2013,Luke-Willson-SEA-2020
2020,18,Seattle Seahawks,SEA,TE,TE,Active,Jacob Hollister,Jacob,Hollister,11/18/93,Wyoming,3,A01,2017,Jacob-Hollister-SEA-2020
2020,18,Seattle Seahawks,SEA,TE,TE,Active,Will Dissly,Will,Dissly,7/8/96,Washington,2,A01,2018,Will-Dissly-SEA-2020
2020,18,Seattle Seahawks,SEA,TE,TE,Inactive,Colby Parkinson,Colby,Parkinson,1/8/99,Stanford,0,I01,2020,Colby-Parkinson-SEA-2020
2020,18,Seattle Seahawks,SEA,TE,TE,Prac Sq.; Inj,Stephen Sullivan,Stephen,Sullivan,11/28/96,Louisiana State,0,P02,2020,Stephen-Sullivan-SEA-2020
2020,18,Seattle Seahawks,SEA,TE,TE,Practice Squad,Tyler Mabry,Tyler,Mabry,11/21/96,Maryland,0,P01,2020,Tyler-Mabry-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,Ex/Comm. Perm.,Josh Gordon,Josh,Gordon,4/13/91,Utah,8,E02,2012,Josh-Gordon-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,R/Injured,Phillip Dorsett,Phillip,Dorsett,1/5/93,Miami,5,R01,2015,Phillip-Dorsett-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,Active,Tyler Lockett,Tyler,Lockett,9/28/92,Kansas State,5,A01,2015,Tyler-Lockett-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,Active,David Moore,David,Moore,1/15/95,East Central,3,A01,2017,David-Moore-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,Active,DK Metcalf,DK,Metcalf,12/14/97,Mississippi,1,A01,2019,DK-Metcalf-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,Practice Squad,John Ursua,John,Ursua,1/17/94,Hawaii,1,P01,2019,John-Ursua-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,Practice Squad,Penny Hart,Penny,Hart,7/5/96,Georgia State,1,P01,2019,Penny-Hart-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,Practice Squad,Cody Thompson,Cody,Thompson,1/11/96,Toledo,1,P01,2019,Cody-Thompson-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,Active,Freddie Swain,Freddie,Swain,8/4/98,Florida,0,A01,2020,Freddie-Swain-SEA-2020
2020,18,Seattle Seahawks,SEA,WR,WR,Practice Squad,Aaron Fuller,Aaron,Fuller,9/30/97,Washington,0,P01,2020,Aaron-Fuller-SEA-2020
2020,17,San Francisco 49ers,SF,DB,CB,Active,Richard Sherman,Richard,Sherman,3/30/88,Stanford,9,A01,2011,Richard-Sherman-SF-2020
2020,17,San Francisco 49ers,SF,DB,CB,R/Injured,Jamar Taylor,Jamar,Taylor,9/29/90,Boise State,7,R01,2013,Jamar-Taylor-SF-2020
2020,17,San Francisco 49ers,SF,DB,CB,Active,Jason Verrett,Jason,Verrett,6/18/91,Texas Christian,6,A01,2014,Jason-Verrett-SF-2020
2020,17,San Francisco 49ers,SF,DB,FS,Active,Jimmie Ward,Jimmie,Ward,7/18/91,Northern Illinois,6,A01,2014,Jimmie-Ward-SF-2020
2020,17,San Francisco 49ers,SF,DB,CB,Active,Dontae Johnson,Dontae,Johnson,12/1/91,North Carolina State,6,A01,2014,Dontae-Johnson-SF-2020
2020,17,San Francisco 49ers,SF,DB,CB,Active,K'Waun Williams,K'Waun,Williams,7/12/91,Pittsburgh,6,A01,2014,K'Waun-Williams-SF-2020
2020,17,San Francisco 49ers,SF,DB,SS,R/Injured,Jaquiski Tartt,Jaquiski,Tartt,2/12/92,Samford,5,R01,2015,Jaquiski-Tartt-SF-2020
2020,17,San Francisco 49ers,SF,DB,FS,PS; Vet,Briean Boddy-Calhoun,Briean,Boddy-Calhoun,1/21/93,Minnesota,4,P07,2016,Briean-Boddy-Calhoun-SF-2020
2020,17,San Francisco 49ers,SF,DB,SS,Practice Squad,Chris Edwards,Chris,Edwards,12/23/92,Idaho,4,P01,2016,Chris-Edwards-SF-2020
2020,17,San Francisco 49ers,SF,DB,CB,Active,Ahkello Witherspoon,Ahkello,Witherspoon,3/21/95,Colorado,3,A01,2017,Ahkello-Witherspoon-SF-2020
2020,17,San Francisco 49ers,SF,DB,SS,Active,Kai Nacua,Kai,Nacua,3/3/95,Brigham Young,3,A01,2017,Kai-Nacua-SF-2020
2020,17,San Francisco 49ers,SF,DB,FS,Active,Tarvarius Moore,Tarvarius,Moore,8/16/96,Southern Mississippi,2,A01,2018,Tarvarius-Moore-SF-2020
2020,17,San Francisco 49ers,SF,DB,SS,Active,Marcell Harris,Marcell,Harris,6/9/94,Florida,2,A01,2018,Marcell-Harris-SF-2020
2020,17,San Francisco 49ers,SF,DB,CB,Active,Emmanuel Moseley,Emmanuel,Moseley,3/25/96,Tennessee,2,A01,2018,Emmanuel-Moseley-SF-2020
2020,17,San Francisco 49ers,SF,DB,CB,Practice Squad,Tim Harris,Tim,Harris,7/31/95,Virginia,1,P01,2019,Tim-Harris-SF-2020
2020,17,San Francisco 49ers,SF,DB,CB,R/Injured,Ken Webster,Ken,Webster,6/19/96,Mississippi,1,R01,2019,Ken-Webster-SF-2020
2020,17,San Francisco 49ers,SF,DB,CB,R/Injured,Ken Webster,Ken,Webster,6/19/96,Mississippi,1,R01,2019,Ken-Webster-SF-2020
2020,17,San Francisco 49ers,SF,DB,SS,Active,Demetrius Flannigan-Fowles,Demetrius,Flannigan-Fowles,9/4/96,Arizona,1,A01,2019,Demetrius-Flannigan-Fowles-SF-2020
2020,17,San Francisco 49ers,SF,DB,DB,Prac Sq.; Inj,Jared Mayden,Jared,Mayden,6/24/98,Alabama,0,P02,2020,Jared-Mayden-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,Active,Dion Jordan,Dion,Jordan,3/5/90,Oregon,7,A01,2013,Dion-Jordan-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,R/Injured,Ezekiel Ansah,Ezekiel,Ansah,5/29/89,Brigham Young,7,R01,2013,Ezekiel-Ansah-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,R/Injured,Dee Ford,Dee,Ford,3/19/91,Auburn,6,R01,2014,Dee-Ford-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,Active,Kerry Hyder,Kerry,Hyder,5/2/91,Texas Tech,6,A01,2014,Kerry-Hyder-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,Active,Arik Armstead,Arik,Armstead,11/15/93,Oregon,5,A01,2015,Arik-Armstead-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,R/PUP,Ronald Blair,Ronald,Blair,1/21/93,Appalachian State,4,R04,2016,Ronald-Blair-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,R/Injured,Solomon Thomas,Solomon,Thomas,8/26/95,Stanford,3,R01,2017,Solomon-Thomas-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,R/Injured,Jordan Willis,Jordan,Willis,5/2/95,Kansas State,3,R01,2017,Jordan-Willis-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,R/Injured,Jordan Willis,Jordan,Willis,5/2/95,Kansas State,3,R01,2017,Jordan-Willis-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,PS; Vet,Daeshon Hall,Daeshon,Hall,6/14/95,Texas A&M,3,P07,2017,Daeshon-Hall-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,PS; Vet,Daeshon Hall,Daeshon,Hall,6/14/95,Texas A&M,3,P07,2017,Daeshon-Hall-SF-2020
2020,17,San Francisco 49ers,SF,DL,DT,Active,D.J. Jones,D.J.,Jones,1/19/95,Mississippi,3,A01,2017,D.J.-Jones-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,Active,Alex Barrett,Alex,Barrett,3/6/94,San Diego State,3,A01,2017,Alex-Barrett-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,Active,Kentavius Street,Kentavius,Street,9/8/96,North Carolina State,2,A01,2018,Kentavius-Street-SF-2020
2020,17,San Francisco 49ers,SF,DL,DE,R/Injured,Nick Bosa,Nick,Bosa,10/23/97,Ohio State,1,R01,2019,Nick-Bosa-SF-2020
2020,17,San Francisco 49ers,SF,DL,DT,Active,Kevin Givens,Kevin,Givens,3/1/97,Penn State,1,A01,2019,Kevin-Givens-SF-2020
2020,17,San Francisco 49ers,SF,DL,DT,Active,Javon Kinlaw,Javon,Kinlaw,10/3/97,South Carolina,0,A01,2020,Javon-Kinlaw-SF-2020
2020,17,San Francisco 49ers,SF,DL,DT,Active,Darrion Daniels,Darrion,Daniels,12/4/97,Nebraska,0,A01,2020,Darrion-Daniels-SF-2020
2020,17,San Francisco 49ers,SF,DL,DT,Active,Josiah Coatney,Josiah,Coatney,1/4/96,NA,0,A01,2020,Josiah-Coatney-SF-2020
2020,17,San Francisco 49ers,SF,LB,OLB,Active,Mark Nzeocha,Mark,Nzeocha,1/19/90,Wyoming,5,A01,2015,Mark-Nzeocha-SF-2020
2020,17,San Francisco 49ers,SF,LB,ILB,Active,Joe Walker,Joe,Walker,12/11/92,Oregon,4,A01,2016,Joe-Walker-SF-2020
2020,17,San Francisco 49ers,SF,LB,MLB,Active,Fred Warner,Fred,Warner,11/19/96,Brigham Young,2,A01,2018,Fred-Warner-SF-2020
2020,17,San Francisco 49ers,SF,LB,OLB,Active,Dre Greenlaw,Dre,Greenlaw,5/25/97,Arkansas,1,A01,2019,Dre-Greenlaw-SF-2020
2020,17,San Francisco 49ers,SF,LB,MLB,Active,Azeez Al-Shaair,Azeez,Al-Shaair,8/4/97,Florida Atlantic,1,A01,2019,Azeez-Al-Shaair-SF-2020
2020,17,San Francisco 49ers,SF,LB,LB,PS/Pro,Jonas Griffith,Jonas,Griffith,1/27/97,NA,0,P10,2020,Jonas-Griffith-SF-2020
2020,17,San Francisco 49ers,SF,LB,LB,PS/Pro,Jonas Griffith,Jonas,Griffith,1/27/97,NA,0,P10,2020,Jonas-Griffith-SF-2020
2020,17,San Francisco 49ers,SF,OL,T,R/Injured,Trent Williams,Trent,Williams,7/19/88,Oklahoma,10,R01,2010,Trent-Williams-SF-2020
2020,17,San Francisco 49ers,SF,OL,C,R/Injured,Ben Garland,Ben,Garland,4/6/88,Air Force,10,R01,2010,Ben-Garland-SF-2020
2020,17,San Francisco 49ers,SF,OL,G,Active,Tony Bergstrom,Tony,Bergstrom,8/6/86,Utah,8,A01,2012,Tony-Bergstrom-SF-2020
2020,17,San Francisco 49ers,SF,OL,T,Active,Tom Compton,Tom,Compton,5/10/89,South Dakota,8,A01,2012,Tom-Compton-SF-2020
2020,17,San Francisco 49ers,SF,OL,C,R/PUP,Weston Richburg,Weston,Richburg,7/9/91,Colorado State,6,R04,2014,Weston-Richburg-SF-2020
2020,17,San Francisco 49ers,SF,OL,C,R/Retired,Spencer Long,Spencer,Long,NA,Nebraska,6,R02,2014,Spencer-Long-SF-2020
2020,17,San Francisco 49ers,SF,OL,G,Active,Laken Tomlinson,Laken,Tomlinson,2/9/92,Duke,5,A01,2015,Laken-Tomlinson-SF-2020
2020,17,San Francisco 49ers,SF,OL,C,R/COVID-19,Hroniss Grasu,Hroniss,Grasu,8/12/91,Oregon,5,R59,2015,Hroniss-Grasu-SF-2020
2020,17,San Francisco 49ers,SF,OL,T,R/OptOut,Shon Coleman,Shon,Coleman,11/25/91,Auburn,4,R62,2016,Shon-Coleman-SF-2020
2020,17,San Francisco 49ers,SF,OL,C,Practice Squad,Aaron Neary,Aaron,Neary,11/15/92,Eastern Washington,4,P01,2016,Aaron-Neary-SF-2020
2020,17,San Francisco 49ers,SF,OL,C,Practice Squad,Aaron Neary,Aaron,Neary,11/15/92,Eastern Washington,4,P01,2016,Aaron-Neary-SF-2020
2020,17,San Francisco 49ers,SF,OL,C,R/OptOut,Jake Brendel,Jake,Brendel,9/10/92,UCLA,4,R62,2016,Jake-Brendel-SF-2020
2020,17,San Francisco 49ers,SF,OL,G,Active,Isaiah Williams,Isaiah,Williams,5/5/93,Akron,4,A01,2016,Isaiah-Williams-SF-2020
2020,17,San Francisco 49ers,SF,OL,G,Active,Daniel Brunskill,Daniel,Brunskill,1/27/94,San Diego State,3,A01,2017,Daniel-Brunskill-SF-2020
2020,17,San Francisco 49ers,SF,OL,T,Active,Mike McGlinchey,Mike,McGlinchey,1/12/95,Notre Dame,2,A01,2018,Mike-McGlinchey-SF-2020
2020,17,San Francisco 49ers,SF,OL,T,Practice Squad,Dakoda Shepley,Dakoda,Shepley,12/27/94,"British Columbia, Can.",2,P01,2018,Dakoda-Shepley-SF-2020
2020,17,San Francisco 49ers,SF,OL,T,Active,Justin Skule,Justin,Skule,11/23/96,Vanderbilt,1,A01,2019,Justin-Skule-SF-2020
2020,17,San Francisco 49ers,SF,OL,T,Active,Colton McKivitz,Colton,McKivitz,8/9/96,West Virginia,0,A01,2020,Colton-McKivitz-SF-2020
2020,17,San Francisco 49ers,SF,QB,QB,PS; Vet,Josh Johnson,Josh,Johnson,5/15/86,San Diego,12,P07,2008,Josh-Johnson-SF-2020
2020,17,San Francisco 49ers,SF,QB,QB,R/Injured; DFR,Jimmy Garoppolo,Jimmy,Garoppolo,11/2/91,Eastern Illinois,6,R48,2014,Jimmy-Garoppolo-SF-2020
2020,17,San Francisco 49ers,SF,QB,QB,Active,C.J. Beathard,C.J.,Beathard,11/16/93,Iowa,3,A01,2017,C.J.-Beathard-SF-2020
2020,17,San Francisco 49ers,SF,QB,QB,R/Injured,Nick Mullens,Nick,Mullens,3/21/95,Southern Mississippi,3,R01,2017,Nick-Mullens-SF-2020
2020,17,San Francisco 49ers,SF,QB,QB,Active,Josh Rosen,Josh,Rosen,2/10/97,UCLA,2,A01,2018,Josh-Rosen-SF-2020
2020,17,San Francisco 49ers,SF,QB,QB,Active,Josh Rosen,Josh,Rosen,2/10/97,UCLA,2,A01,2018,Josh-Rosen-SF-2020
2020,17,San Francisco 49ers,SF,RB,FB,Active,Kyle Juszczyk,Kyle,Juszczyk,4/23/91,Harvard,7,A01,2013,Kyle-Juszczyk-SF-2020
2020,17,San Francisco 49ers,SF,RB,RB,Active,Jerick McKinnon,Jerick,McKinnon,5/3/92,Georgia Southern,6,A01,2014,Jerick-McKinnon-SF-2020
2020,17,San Francisco 49ers,SF,RB,RB,Practice Squad,Tyler Gaffney,Tyler,Gaffney,4/20/91,Stanford,6,P01,2014,Tyler-Gaffney-SF-2020
2020,17,San Francisco 49ers,SF,RB,RB,Active,Tevin Coleman,Tevin,Coleman,4/16/93,Indiana,5,A01,2015,Tevin-Coleman-SF-2020
2020,17,San Francisco 49ers,SF,RB,RB,R/Injured,Raheem Mostert,Raheem,Mostert,4/9/92,Purdue,5,R01,2015,Raheem-Mostert-SF-2020
2020,17,San Francisco 49ers,SF,RB,RB,Active,Jeffery Wilson,Jeffery,Wilson,11/16/95,North Texas,2,A01,2018,Jeffery-Wilson-SF-2020
2020,17,San Francisco 49ers,SF,RB,RB,Active,Austin Walter,Austin,Walter,8/17/96,Rice,1,A01,2019,Austin-Walter-SF-2020
2020,17,San Francisco 49ers,SF,RB,RB,R/Injured,Jamycal Hasty,Jamycal,Hasty,9/12/96,Baylor,0,R01,2020,Jamycal-Hasty-SF-2020
2020,17,San Francisco 49ers,SF,RB,RB,PS/Pro,Josh Hokit,Josh,Hokit,11/12/97,Fresno State,0,P10,2020,Josh-Hokit-SF-2020
2020,17,San Francisco 49ers,SF,SPEC,K,R/COVID-19,Robbie Gould,Robbie,Gould,12/6/82,Penn State,15,R59,2005,Robbie-Gould-SF-2020
2020,17,San Francisco 49ers,SF,SPEC,P,PS; Exc,Drew Kaser,Drew,Kaser,2/11/93,Texas A&M,4,P06,2016,Drew-Kaser-SF-2020
2020,17,San Francisco 49ers,SF,SPEC,P,PS; Exc,Drew Kaser,Drew,Kaser,2/11/93,Texas A&M,4,P06,2016,Drew-Kaser-SF-2020
2020,17,San Francisco 49ers,SF,SPEC,LS,R/COVID-19,Taybor Pepper,Taybor,Pepper,5/28/94,Michigan State,4,R59,2016,Taybor-Pepper-SF-2020
2020,17,San Francisco 49ers,SF,SPEC,LS,Active,Colin Holba,Colin,Holba,7/8/94,Louisville,3,A01,2017,Colin-Holba-SF-2020
2020,17,San Francisco 49ers,SF,SPEC,LS,Active,Colin Holba,Colin,Holba,7/8/94,Louisville,3,A01,2017,Colin-Holba-SF-2020
2020,17,San Francisco 49ers,SF,SPEC,K,Active,Tristan Vizcaino,Tristan,Vizcaino,7/31/96,Washington,1,A01,2019,Tristan-Vizcaino-SF-2020
