connector,player_id,game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,yrdln,ydstogo,desc,injured_first_name,injured_last_name,injured_team,injured_player_num,Contact/ non-contact,injury area,player role,season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,years_exp,game_type,football_name,smart_id,entry_year,week,day,date,time,winner.tie,loser.tie,pts_w,pts_l,yds_w,tov_w,yds_l,tov_l,season,loser_is_home,Home_Team,Away_Team,Home_abbr,Away_abbr,num_injuries,num_plays,surface,surface_type,stadium,dome,Avg_Temp,Avg_Feels_Like,Avg_Wind_MPH,Avg_Humidity_Percent,Avg_Percipitation_Prob_Percent,Home_latitude,Home_longitude,Away_latitude,Away_longitude,distance_miles,HOME_day_since_last_game,AWAY_day_since_last_game
2020_02_CIN_CLE_Uzomah,2020_CIN_87_Uzomah,2020_02_CIN_CLE,CLE,CIN,REG,2,CIN,away,CLE,CLE,34,44091,494,494,494,Half2,4,2,CLE 34,5,(8:14) (Shotgun) 9-J.Burrow pass short right to 87-C.Uzomah to CLE 29 for 5 yards (93-B.Goodson). CIN-87-C.Uzomah was injured during the play. His return is Questionable.,C,Uzomah,CIN,87,contact,lower body,pass reciever,2020,CIN,TE,TE,87,R/Injured,C.J. Uzomah,Christopher,Uzomah,1/14/93,78,260,Auburn,5,REG,C.J.,3200555a-4f41-5291-7c48-f42f95ee20d2,2015,2,Thu,9/17/20,20:20:00,Cleveland Browns,Cincinnati Bengals,35,30,434,1,353,1,2020,FALSE,Cleveland Browns,Cincinnati Bengals,CLE,CIN,3,197,Kentucky Bluegrass,Grass,FirstEnergy Stadium,FALSE,63.5,63.5,6.5,63.75,0,41.506,-81.7001,39.0964,-84.5164,223.0146236,4,4
2020_02_DEN_PIT_Jeudy,2020_DEN_10_Jeudy,2020_02_DEN_PIT,PIT,DEN,REG,2,DEN,away,PIT,DEN,87,44094,516,516,2316,Half1,2,3,DEN 13,8,(8:36) (Shotgun) 9-J.Driskel pass short middle to 10-J.Jeudy to DEN 28 for 15 yards (55-D.Bush). DEN-10-J.Jeudy was injured during the play.,J,Jeudy,DEN,10,contact,upper body,pass reciever,2020,DEN,WR,WR,10,Active,Jerry Jeudy,Jerry,Jeudy,4/24/99,73,192,Alabama,0,REG,Jerry,32004a45-5541-5291-9f8b-8595dc100c90,2020,2,Sun,9/20/20,13:00:00,Pittsburgh Steelers,Denver Broncos,26,21,410,2,319,2,2020,FALSE,Pittsburgh Steelers,Denver Broncos,PIT,DEN,2,190,Kentucky Bluegrass,Grass,Heinz Field,FALSE,65.5,65.5,4.75,31.75,0,40.4467,-80.0158,39.5791,-104.83,1310.259969,6,6
2020_02_DEN_PIT_Jones,2020_DEN_93_Jones,2020_02_DEN_PIT,PIT,DEN,REG,2,PIT,home,DEN,DEN,32,44094,723,723,723,Half2,4,1,DEN 32,10,"(12:03) (No Huddle, Shotgun) 30-J.Conner right tackle to DEN 28 for 4 yards (23-M.Ojemudia; 93-D.Jones). DEN-93-D.Jones was injured during the play.",D,Jones,DEN,93,contact,lower body,tackler,2020,DEN,DL,DT,93,Active,Dre'Mont Jones,Dre'Mont,Jones,1/5/97,75,281,Ohio State,1,REG,Dre'Mont,32004a4f-4e26-3738-301d-a05e4abae41c,2019,2,Sun,9/20/20,13:00:00,Pittsburgh Steelers,Denver Broncos,26,21,410,2,319,2,2020,FALSE,Pittsburgh Steelers,Denver Broncos,PIT,DEN,2,190,Kentucky Bluegrass,Grass,Heinz Field,FALSE,65.5,65.5,4.75,31.75,0,40.4467,-80.0158,39.5791,-104.83,1310.259969,6,6
2020_02_DET_GB_Lancaster,2020_GB_95_Lancaster,2020_02_DET_GB,GB,DET,REG,2,DET,away,GB,50,50,44094,448,448,2248,Half1,2,2,MID 50,10,"(7:28) (Shotgun) 9-M.Stafford pass short right to 39-J.Agnew to 50 for no gain (23-J.Alexander). GB-95-T.Lancaster was injured during the play. PENALTY on DET-76-O.Aboushi, Unnecessary Roughness, 15 yards, enforced between downs.",T,Lancaster,GB,95,contact,lower body,run defender,2020,GB,DL,NT,95,Active,Tyler Lancaster,Tyler,Lancaster,11/4/94,75,315,Northwestern,2,CON,Tyler,32004c41-4e01-5019-a4ef-3386d89b1919,2018,2,Sun,9/20/20,13:00:00,Green Bay Packers,Detroit Lions,42,21,488,0,307,1,2020,FALSE,Green Bay Packers,Detroit Lions,GB,DET,2,181,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,68.5,68.5,12.5,54.25,0,44.5011,-88.0623,42.34,-83.0455,292.6520071,7,7
2020_02_DET_GB_Valdes-Scantling,2020_GB_83_Valdes-Scantling,2020_02_DET_GB,GB,DET,REG,2,GB,home,DET,DET,47,44094,120,120,1920,Half1,2,3,DET 47,7,(2:00) (Shotgun) 12-A.Rodgers pass incomplete deep right to 83-M.Valdes-Scantling (26-D.Harmon). GB-83-M.Valdes-Scantling was injured during the play.,M,Valdes-Scantling,GB,83,contact,head,pass reciever,2020,GB,WR,WR,83,Active,Marquez Valdes-Scantling,Marquez,Valdes-Scantling,10/10/94,76,207,South Florida,2,CON,Marquez,32005641-4c14-2116-e6d9-84cbe2bdacf5,2018,2,Sun,9/20/20,13:00:00,Green Bay Packers,Detroit Lions,42,21,488,0,307,1,2020,FALSE,Green Bay Packers,Detroit Lions,GB,DET,2,181,Desso GrassMaster,Hybrid,Lambeau Field,FALSE,68.5,68.5,12.5,54.25,0,44.5011,-88.0623,42.34,-83.0455,292.6520071,7,7
2020_02_JAX_TEN_Hayden,2020_JAX_25_Hayden,2020_02_JAX_TEN,TEN,JAX,REG,2,TEN,home,JAX,TEN,60,44094,209,209,209,Half2,4,1,TEN 40,10,(3:29) (Shotgun) 22-D.Henry up the middle to TEN 49 for 9 yards (42-A.Wingard). JAX-25-D.Hayden was injured during the play. His return is Questionable.,D,Hayden,JAX,25,contact,upper body,tackler,2020,JAX,DB,CB,25,R/Injured,D.J. Hayden,Derek,Hayden,6/27/90,71,190,Houston,7,REG,D.J.,32004841-5903-1145-f29e-196861ccba9d,2013,2,Sun,9/20/20,13:00:00,Tennessee Titans,Jacksonville Jaguars,33,30,354,0,480,2,2020,FALSE,Tennessee Titans,Jacksonville Jaguars,TEN,JAX,3,187,Bermuda Grass,Grass,Nissan Stadium,FALSE,75,75.25,5,59.25,0,36.1992,-86.8045,30.3237,-81.636,503.7869829,6,7
2020_02_JAX_TEN_Jones,2020_TEN_60_Jones,2020_02_JAX_TEN,TEN,JAX,REG,2,TEN,home,JAX,TEN,69,44094,779,779,779,Half2,4,3,TEN 31,1,(12:59) 22-D.Henry left end to TEN 29 for -2 yards (47-J.Schobert; 44-M.Jack). TEN-60-B.Jones was injured during the play. His return is Questionable.,B,Jones,TEN,60,contact,lower body,run defender,2020,TEN,OL,C,60,Active,Ben Jones,Benjamin,Jones,7/2/89,75,308,Georgia,8,WC,Ben,32004a4f-4e07-8067-89ab-799503141302,2012,2,Sun,9/20/20,13:00:00,Tennessee Titans,Jacksonville Jaguars,33,30,354,0,480,2,2020,FALSE,Tennessee Titans,Jacksonville Jaguars,TEN,JAX,3,187,Bermuda Grass,Grass,Nissan Stadium,FALSE,75,75.25,5,59.25,0,36.1992,-86.8045,30.3237,-81.636,503.7869829,6,7
2020_02_JAX_TEN_Linder,2020_JAX_65_Linder,2020_02_JAX_TEN,TEN,JAX,REG,2,JAX,away,TEN,JAX,80,44094,818,1718,1718,Half2,3,3,JAX 20,1,"(13:38) 30-J.Robinson right tackle to JAX 21 for 1 yard (54-R.Evans, 33-J.Joseph). JAX-65-B.Linder was injured during the play. His return is Questionable.",B,Linder,JAX,65,non contact,lower body,run defender,2020,JAX,OL,G,65,R/Injured,Brandon Linder,Brandon,Linder,1/25/92,78,315,Miami,6,REG,Brandon,32004c49-4e17-5931-b12f-4484ba6f7443,2014,2,Sun,9/20/20,13:00:00,Tennessee Titans,Jacksonville Jaguars,33,30,354,0,480,2,2020,FALSE,Tennessee Titans,Jacksonville Jaguars,TEN,JAX,3,187,Bermuda Grass,Grass,Nissan Stadium,FALSE,75,75.25,5,59.25,0,36.1992,-86.8045,30.3237,-81.636,503.7869829,6,7
2020_02_KC_LAC_Hitchens,2020_KC_53_Hitchens,2020_02_KC_LAC,LAC,KC,REG,2,LAC,home,KC,KC,48,44094,352,352,2152,Half1,2,1,KC 48,10,(5:52) 10-J.Herbert pass short middle to 30-A.Ekeler to KC 26 for 22 yards (91-D.Nnadi; 53-A.Hitchens). KC-53-A.Hitchens was injured during the play.,A,Hitchens,KC,53,contact,upper body,tackler,2020,KC,LB,ILB,53,Active,Anthony Hitchens,Anthony,Hitchens,6/10/92,72,235,Iowa,6,SB,Anthony,32004849-5429-8611-771a-88e8f3395d41,2014,2,Sun,9/20/20,16:25:00,Kansas City Chiefs,Los Angeles Chargers,23,20,414,0,479,1,2020,TRUE,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,5,209,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,76.5,76.5,5.75,55.5,0,33.8642,-118.261,39.0482,-94.4831,1364.748829,7,10
2020_02_KC_LAC_Ingram,2020_LAC_54_Ingram,2020_02_KC_LAC,LAC,KC,REG,2,KC,away,LAC,KC,61,44094,65,65,1865,Half1,2,3,KC 39,9,(1:05) (Shotgun) 15-P.Mahomes pass incomplete short middle to 87-T.Kelce (25-C.Harris Jr.) [42-U.Nwosu]. LAC-54-M.Ingram III was injured during the play.,M,Ingram,LAC,54,contact,lower body,pass defender,2020,LAC,DL,DE,54,R/Injured,Melvin Ingram,Melvin,Ingram,4/26/89,74,247,South Carolina,8,REG,Melvin,3200494e-4766-7979-5ad7-72203eae4114,2012,2,Sun,9/20/20,16:25:00,Kansas City Chiefs,Los Angeles Chargers,23,20,414,0,479,1,2020,TRUE,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,5,209,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,76.5,76.5,5.75,55.5,0,33.8642,-118.261,39.0482,-94.4831,1364.748829,7,10
2020_02_KC_LAC_Jenkins,2020_LAC_23_Jenkins,2020_02_KC_LAC,LAC,KC,REG,2,KC,away,LAC,KC,54,44094,834,1734,1734,Half2,3,2,KC 46,10,(13:54) (Shotgun) 25-C.Edwards-Helaire up the middle to KC 45 for -1 yards (25-C.Harris Jr.). LAC-23-R.Jenkins was injured during the play.,R,Jenkins,LAC,23,non contact,lower body,AFP,2020,LAC,DB,SS,23,Active,Rayshawn Jenkins,Rayshawn,Jenkins,1/25/94,73,220,Miami,3,REG,Rayshawn,32004a45-4e42-8013-cbad-6b370e9849e4,2017,2,Sun,9/20/20,16:25:00,Kansas City Chiefs,Los Angeles Chargers,23,20,414,0,479,1,2020,TRUE,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,5,209,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,76.5,76.5,5.75,55.5,0,33.8642,-118.261,39.0482,-94.4831,1364.748829,7,10
2020_02_KC_LAC_Watkins,2020_KC_14_Watkins,2020_02_KC_LAC,LAC,KC,REG,2,KC,away,LAC,KC,89,44094,878,878,878,Half2,4,3,KC 11,4,"(14:38) (Shotgun) 15-P.Mahomes pass short right to 14-S.Watkins to KC 22 for 11 yards (20-D.King II, 52-D.Perryman). KC-14-S.Watkins was injured during the play.",S,Watkins,KC,14,contact,upper body,pass reciever,2020,KC,WR,WR,14,Active,Sammy Watkins,Samuel,Watkins,6/14/93,73,211,Clemson,6,SB,Sammy,32005741-5427-0480-637c-854aaf86ba0e,2014,2,Sun,9/20/20,16:25:00,Kansas City Chiefs,Los Angeles Chargers,23,20,414,0,479,1,2020,TRUE,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,5,209,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,76.5,76.5,5.75,55.5,0,33.8642,-118.261,39.0482,-94.4831,1364.748829,7,10
2020_02_KC_LAC_Wilson,2020_KC_54_Wilson,2020_02_KC_LAC,LAC,KC,REG,2,LAC,home,KC,50,50,44094,418,418,2218,Half1,2,3,MID 50,2,(6:58) (Shotgun) 10-J.Herbert scrambles right end to KC 49 for 1 yard (54-D.Wilson). KC-54-D.Wilson was injured during the play.,D,Wilson,KC,54,contact,shoulder,tackler,2020,KC,LB,OLB,54,Active,Damien Wilson,Damien,Wilson,5/28/93,72,243,Minnesota,5,SB,Damien,32005749-4c66-4778-a2c9-a44b815d6e0e,2015,2,Sun,9/20/20,16:25:00,Kansas City Chiefs,Los Angeles Chargers,23,20,414,0,479,1,2020,TRUE,Los Angeles Chargers,Kansas City Chiefs,LAC,KC,5,209,Hellas Matrix Turf,Turf,SoFi Stadium,TRUE,76.5,76.5,5.75,55.5,0,33.8642,-118.261,39.0482,-94.4831,1364.748829,7,10
2020_02_LAR_PHI_Cox,2020_PHI_91_Cox,2020_02_LAR_PHI,PHI,LAR,REG,2,LA,away,PHI,LA,67,44094,323,1223,3023,Half1,1,3,LA 33,2,(5:23) (Shotgun) 16-J.Goff pass short left to 12-V.Jefferson pushed ob at LA 43 for 10 yards (29-A.Maddox). PHI-91-F.Cox was injured during the play.,F,Cox,PHI,91,unknown,unknown,unknown,2020,PHI,DL,DT,91,Active,Fletcher Cox,Fletcher,Cox,12/13/90,76,310,Mississippi State,8,REG,Fletcher,3200434f-5820-0177-83ba-63d72110a827,2012,2,Sun,9/20/20,13:00:00,Los Angeles Rams,Philadelphia Eagles,37,19,449,1,363,3,2020,TRUE,Philadelphia Eagles,Los Angeles Rams,PHI,LAR,3,182,Desso GrassMaster,Hybrid,Lincoln Financial Field,FALSE,63.25,63.25,8.5,32.25,0,39.9074,-75.1783,33.8642,-118.261,2393.81906,7,7
2020_02_LAR_PHI_Noteboom,2020_LAR_70_Noteboom,2020_02_LAR_PHI,PHI,LAR,REG,2,LA,away,PHI,LA,69,44094,377,1277,1277,Half2,3,1,LA 31,10,(6:17) 12-V.Jefferson right end to LA 30 for -1 yards (24-D.Slay). LA-70-J.Noteboom was injured during the play. His return is Questionable.,J,Noteboom,LAR,70,non contact,lower body,AFP,2020,LAR,OL,G,70,Active,Joseph Noteboom,Joseph,Noteboom,6/19/95,77,321,Texas Christian,2,DIV,Joseph,32004e4f-5405-9326-71bf-6ca4d7f0dd6d,2018,2,Sun,9/20/20,13:00:00,Los Angeles Rams,Philadelphia Eagles,37,19,449,1,363,3,2020,TRUE,Philadelphia Eagles,Los Angeles Rams,PHI,LAR,3,182,Desso GrassMaster,Hybrid,Lincoln Financial Field,FALSE,63.25,63.25,8.5,32.25,0,39.9074,-75.1783,33.8642,-118.261,2393.81906,7,7
2020_02_LAR_PHI_Seumalo,2020_PHI_73_Seumalo,2020_02_LAR_PHI,PHI,LAR,REG,2,PHI,home,LA,LA,3,44094,409,409,2209,Half1,2,1,LA 3,3,(6:49) (Shotgun) 26-M.Sanders up the middle to LA 1 for 2 yards (90-M.Brockers). PHI-73-I.Seumalo was injured during the play.,I,Seumalo,PHI,73,contact,lower body,run blocker,2020,PHI,OL,G,73,Active,Isaac Seumalo,Isaac,Seumalo,10/29/93,76,303,Oregon State,4,REG,Isaac,32005345-5530-6003-d964-c18cd95b904b,2016,2,Sun,9/20/20,13:00:00,Los Angeles Rams,Philadelphia Eagles,37,19,449,1,363,3,2020,TRUE,Philadelphia Eagles,Los Angeles Rams,PHI,LAR,3,182,Desso GrassMaster,Hybrid,Lincoln Financial Field,FALSE,63.25,63.25,8.5,32.25,0,39.9074,-75.1783,33.8642,-118.261,2393.81906,7,7
2020_02_MIN_IND_Adams,2020_IND_49_Adams,2020_02_MIN_IND,IND,MIN,REG,2,MIN,away,IND,MIN,78,44094,548,548,2348,Half1,2,4,MIN 22,8,"(9:08) 2-B.Colquitt punts 46 yards to IND 32, Center-58-A.Cutting. 21-N.Hines to IND 44 for 12 yards (83-T.Conklin). IND-49-M.Adams was injured during the play. PENALTY on IND-34-I.Rodgers, Tripping, 10 yards, enforced at IND 34.",M,Adams,IND,49,non contact,unknown,run defender,2020,IND,LB,OLB,49,Active,Matthew Adams,Matthew,Adams,12/12/95,72,229,Houston,2,WC,Matthew,32004144-4149-9253-413a-82fd44765fb8,2018,2,Sun,9/20/20,13:00:00,Indianapolis Colts,Minnesota Vikings,28,11,354,1,175,3,2020,FALSE,Indianapolis Colts,Minnesota Vikings,IND,MIN,2,165,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,70,70,10.5,30.25,0,39.7255,-86.2698,44.9746,-93.2598,508.5104492,7,7
2020_02_MIN_IND_Campbell,2020_IND_15_Campbell,2020_02_MIN_IND,IND,MIN,REG,2,IND,home,MIN,IND,73,44094,508,1408,3208,Half1,1,2,IND 27,5,(8:28) 15-P.Campbell right end to IND 34 for 7 yards (22-H.Smith). IND-15-P.Campbell was injured during the play. He is Out.,P,Campbell,IND,15,contact,lower body,ball carrier,2020,IND,WR,WR,15,R/Injured,Parris Campbell,Parris,Campbell,7/16/97,72,205,Ohio State,1,WC,Parris,32004341-4d23-0411-19c3-b6e460708ae9,2019,2,Sun,9/20/20,13:00:00,Indianapolis Colts,Minnesota Vikings,28,11,354,1,175,3,2020,FALSE,Indianapolis Colts,Minnesota Vikings,IND,MIN,2,165,Shaw Sports Momentum Pro,Turf,Lucas Oil Stadium,TRUE,70,70,10.5,30.25,0,39.7255,-86.2698,44.9746,-93.2598,508.5104492,7,7
2020_02_NE_SEA_Blair,2020_SEA_27_Blair,2020_02_NE_SEA,SEA,NE,REG,2,NE,away,SEA,NE,91,44094,609,609,2409,Half1,2,1,NE 9,10,(10:09) 71-M.Onwenu reported in as eligible. 26-S.Michel left end to NE 10 for 1 yard (27-M.Blair). SEA-27-M.Blair was injured during the play. He is Out.,M,Blair,SEA,27,contact,knee,tackler,2020,SEA,DB,FS,27,R/Injured,Marquise Blair,Marquise,Blair,7/18/97,73,195,Utah,1,WC,Marquise,3200424c-4151-4764-5880-800d375e768a,2019,2,Sun,9/20/20,20:20:00,Seattle Seahawks,New England Patriots,35,30,429,1,464,1,2020,FALSE,Seattle Seahawks,New England Patriots,SEA,NE,4,182,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,66.5,66.5,2.25,68.25,0,47.5932,-122.3318,42.0909,-71.2644,2484.750626,7,7
2020_02_NE_SEA_Flowers,2020_SEA_21_Flowers,2020_02_NE_SEA,SEA,NE,REG,2,NE,away,SEA,NE,68,44094,360,1260,1260,Half2,3,1,NE 32,10,"(6:00) (No Huddle, Shotgun) 1-C.Newton pass short left to 15-N.Harry to NE 36 for 4 yards (54-B.Wagner; 21-T.Flowers). SEA-21-T.Flowers was injured during the play.",T,Flowers,SEA,21,contact,hand,tackler,2020,SEA,DB,CB,21,Active,Tre Flowers,Trequille,Flowers,6/2/95,75,203,Oklahoma State,2,WC,Tre,3200464c-4f00-0000-f164-81779f9b8482,2018,2,Sun,9/20/20,20:20:00,Seattle Seahawks,New England Patriots,35,30,429,1,464,1,2020,FALSE,Seattle Seahawks,New England Patriots,SEA,NE,4,182,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,66.5,66.5,2.25,68.25,0,47.5932,-122.3318,42.0909,-71.2644,2484.750626,7,7
2020_02_NE_SEA_Irvin,2020_SEA_51_Irvin,2020_02_NE_SEA,SEA,NE,REG,2,NE,away,SEA,NE,62,44094,244,244,244,Half2,4,1,NE 38,10,(4:04) (Shotgun) 1-C.Newton pass incomplete short left to 15-N.Harry. SEA-51-B.Irvin was injured during the play.,B,Irvin,SEA,51,contact,lower body,pass blocker,2020,SEA,LB,OLB,51,R/Injured,Bruce Irvin,Bruce,Irvin,11/1/87,75,250,West Virginia,8,WC,Bruce,32004952-5611-5072-dd24-80eba3f53bc9,2012,2,Sun,9/20/20,20:20:00,Seattle Seahawks,New England Patriots,35,30,429,1,464,1,2020,FALSE,Seattle Seahawks,New England Patriots,SEA,NE,4,182,FieldTurf Revolution 360,Turf,Lumen Field,FALSE,66.5,66.5,2.25,68.25,0,47.5932,-122.3318,42.0909,-71.2644,2484.750626,7,7
2020_02_NO_LV_Abram,2020_LV_24_Abram,2020_02_NO_LV,LV,NO,REG,2,NO,away,LV,LV,4,44095,293,1193,2993,Half1,1,1,LV 4,4,(4:53) 41-A.Kamara left end pushed ob at LV 1 for 3 yards (20-D.Arnette). LV-24-J.Abram was injured during the play. His return is Questionable.,J,Abram,LV,24,contact,upper body,run blocker,2020,LV,DB,SS,24,Active,Johnathan Abram,Johnathan,Abram,10/25/96,72,205,Mississippi State,1,REG,Johnathan,32004142-5215-9741-f276-aebd8758d3ad,2019,2,Mon,9/21/20,20:15:00,Las Vegas Raiders,New Orleans Saints,34,24,377,1,424,1,2020,FALSE,Las Vegas Raiders,New Orleans Saints,LV,NO,5,185,Bermuda Grass,Grass,Allegiant Stadium,TRUE,92,92,11,17.25,0,36.0888,-115.1845,29.9514,-90.082,1510.048261,8,8
2020_02_NO_LV_Easton,2020_NO_62_Easton,2020_02_NO_LV,LV,NO,REG,2,NO,away,LV,NO,76,44095,529,529,2329,Half1,2,1,NO 24,10,(8:49) 9-D.Brees pass short left to 41-A.Kamara pushed ob at NO 40 for 16 yards (26-N.Lawson). NO-62-N.Easton was injured during the play. His return is Questionable.,N,Easton,NO,62,contact,lower body,run blocker,2020,NO,OL,G,62,R/Injured,Nick Easton,Nicholas,Easton,6/16/92,75,303,Harvard,5,DIV,Nick,32004541-5378-5022-94c5-fee73adca5fd,2015,2,Mon,9/21/20,20:15:00,Las Vegas Raiders,New Orleans Saints,34,24,377,1,424,1,2020,FALSE,Las Vegas Raiders,New Orleans Saints,LV,NO,5,185,Bermuda Grass,Grass,Allegiant Stadium,TRUE,92,92,11,17.25,0,36.0888,-115.1845,29.9514,-90.082,1510.048261,8,8
2020_02_NO_LV_Hill,2020_NO_89_Hill,2020_02_NO_LV,LV,NO,REG,2,NO,away,LV,NO,55,44095,568,1468,1468,Half2,3,1,NO 45,10,(9:28) 9-D.Brees pass short right to 89-J.Hill to LV 39 for 16 yards (90-J.Hankins). NO-89-J.Hill was injured during the play. His return is Questionable.,J,Hill,NO,89,contact,lower body,ball carrier,2020,NO,TE,TE,89,Active,Josh Hill,Josh,Hill,5/21/90,77,250,Idaho State,7,DIV,Josh,32004849-4c45-1418-36e4-67d3e182ce4d,2013,2,Mon,9/21/20,20:15:00,Las Vegas Raiders,New Orleans Saints,34,24,377,1,424,1,2020,FALSE,Las Vegas Raiders,New Orleans Saints,LV,NO,5,185,Bermuda Grass,Grass,Allegiant Stadium,TRUE,92,92,11,17.25,0,36.0888,-115.1845,29.9514,-90.082,1510.048261,8,8
2020_02_NO_LV_Peat,2020_NO_75_Peat,2020_02_NO_LV,LV,NO,REG,2,NO,away,LV,50,50,44095,771,771,771,Half2,4,2,MID 50,10,(12:51) 41-A.Kamara left end pushed ob at LV 47 for 3 yards (29-L.Joyner). NO-75-A.Peat was injured during the play. His return is Questionable.,A,Peat,NO,75,non contact,lower body,run blocker,2020,NO,OL,G,75,Active,Andrus Peat,Andrus,Peat,11/4/93,79,316,Stanford,5,DIV,Andrus,32005045-4170-9791-95bc-3fdcb6ed04c1,2015,2,Mon,9/21/20,20:15:00,Las Vegas Raiders,New Orleans Saints,34,24,377,1,424,1,2020,FALSE,Las Vegas Raiders,New Orleans Saints,LV,NO,5,185,Bermuda Grass,Grass,Allegiant Stadium,TRUE,92,92,11,17.25,0,36.0888,-115.1845,29.9514,-90.082,1510.048261,8,8
2020_02_NO_LV_Wilber,2020_LV_58_Wilber,2020_02_NO_LV,LV,NO,REG,2,NO,away,LV,LV,1,44095,275,1175,2975,Half1,1,2,LV 1,1,(4:35) 7-T.Hill left guard to LV 1 for no gain (58-K.Wilber). LV-58-K.Wilber was injured during the play. His return is Questionable.,K,Wilber,LV,58,contact,lower body,run blocker,2020,LV,LB,OLB,58,Active,Kyle Wilber,Kyle,Wilber,4/26/89,76,240,Wake Forest,8,REG,Kyle,32005749-4c00-0201-dbe6-9a29f0a1b65e,2012,2,Mon,9/21/20,20:15:00,Las Vegas Raiders,New Orleans Saints,34,24,377,1,424,1,2020,FALSE,Las Vegas Raiders,New Orleans Saints,LV,NO,5,185,Bermuda Grass,Grass,Allegiant Stadium,TRUE,92,92,11,17.25,0,36.0888,-115.1845,29.9514,-90.082,1510.048261,8,8
2020_02_NYG_CHI_Barkley,2020_NYG_26_Barkley,2020_02_NYG_CHI,CHI,NYG,REG,2,NYG,away,CHI,NYG,59,44094,900,900,2700,Half1,2,2,NYG 41,10,"(15:00) (Shotgun) 26-S.Barkley right tackle pushed ob at NYG 47 for 6 yards (39-E.Jackson). NYG-26-S.Barkley was injured during the play. He is Out. PENALTY on CHI-96-A.Hicks, Illegal Use of Hands, 5 yards, enforced at NYG 47.",S,Barkley,NYG,26,contact,lower body,ball carrier,2020,NYG,RB,RB,26,R/Injured,Saquon Barkley,Saquon,Barkley,2/7/97,72,233,Penn State,2,REG,Saquon,32004241-5219-2674-af43-1519254e563d,2018,2,Sun,9/20/20,13:00:00,Chicago Bears,New York Giants,17,13,304,2,295,2,2020,FALSE,Chicago Bears,New York Giants,CHI,NYG,4,180,Kentucky Bluegrass,Grass,Soldier Field,FALSE,66.75,66.75,9,43,3,42.256,-87.8954,40.8137,-74.0829,720.5256079,7,6
2020_02_NYG_CHI_Montgomery,2020_CHI_32_Montgomery,2020_02_NYG_CHI,CHI,NYG,REG,2,CHI,home,NYG,CHI,56,44094,724,724,2524,Half1,2,1,CHI 44,10,(12:04) 32-D.Montgomery left guard to CHI 45 for 1 yard (98-A.Johnson). CHI-32-D.Montgomery was injured during the play. His return is Questionable.,D,Montgomery,CHI,32,contact,head,ball carrier,2020,CHI,RB,RB,32,Active,David Montgomery,David,Montgomery,6/7/97,71,222,Iowa State,1,WC,David,32004d4f-4e48-7374-a044-7fb197b6b501,2019,2,Sun,9/20/20,13:00:00,Chicago Bears,New York Giants,17,13,304,2,295,2,2020,FALSE,Chicago Bears,New York Giants,CHI,NYG,4,180,Kentucky Bluegrass,Grass,Soldier Field,FALSE,66.75,66.75,9,43,3,42.256,-87.8954,40.8137,-74.0829,720.5256079,7,6
2020_02_NYG_CHI_Shepard,2020_NYG_87_Shepard,2020_02_NYG_CHI,CHI,NYG,REG,2,NYG,away,CHI,NYG,75,44094,14,14,1814,Half1,2,1,NYG 25,10,(:14) (Shotgun) 8-D.Jones pass deep middle to 87-S.Shepard to NYG 49 for 24 yards (33-J.Johnson). NYG-87-S.Shepard was injured during the play. He is Out.,S,Shepard,NYG,87,contact,lower body,pass reciever,2020,NYG,WR,WR,87,Active,Sterling Shepard,Sterling,Shepard,2/10/93,70,201,Oklahoma,4,REG,Sterling,32005348-4549-5754-5697-2a8312edc489,2016,2,Sun,9/20/20,13:00:00,Chicago Bears,New York Giants,17,13,304,2,295,2,2020,FALSE,Chicago Bears,New York Giants,CHI,NYG,4,180,Kentucky Bluegrass,Grass,Soldier Field,FALSE,66.75,66.75,9,43,3,42.256,-87.8954,40.8137,-74.0829,720.5256079,7,6
