season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,college,years_exp,week,game_type,football_name,entry_year,player_id
2020,LV,TE,TE,49,Practice Squad,Nick Bowers,Nicholas,Bowers,1996-05-26,Penn State,0,17,REG,Nick,2020,2020_Bowers_LV
2020,LV,TE,TE,86,NA,Erik Swoope,Erik,Swoope,NA,Miami,NA,1,REG,Erik,NA,2020_Swoope_LV
2020,LV,WR,WR,17,NA,Dwayne Harris,Dwayne,Harris,1987-09-16,East Carolina,9,1,REG,Dwayne,2011,2020_Harris_LV
2020,LV,WR,WR,15,Active,Nelson Agholor,Nelson,Agholor,1993-05-24,Southern California,5,17,REG,Nelson,2015,2020_Agholor_LV
2020,LV,WR,WR,16,R/Injured,Tyrell Williams,Tyrell,Williams,1992-02-12,Western Oregon,5,17,REG,Tyrell,2015,2020_Williams_LV
2020,LV,WR,WR,12,Active,Zay Jones,Isaiah,Jones,1995-03-30,East Carolina,3,17,REG,Zay,2017,2020_Jones_LV
2020,LV,WR,WR,88,PS; Exc,Marcell Ateman,Marcell,Ateman,1994-09-16,Oklahoma State,2,17,REG,Marcell,2018,2020_Ateman_LV
2020,LV,WR,WR,10,Practice Squad,Rico Gafford,Rico,Gafford,1996-05-23,Wyoming,2,17,REG,Rico,2018,2020_Gafford_LV
2020,LV,WR,WR,13,Active,Hunter Renfrow,Hunter,Renfrow,1995-12-21,Clemson,1,17,REG,Hunter,2019,2020_Renfrow_LV
2020,LV,WR,WR,18,Practice Squad,Keelan Doss,Keelan,Doss,1996-03-21,California-Davis,1,17,REG,Keelan,2019,2020_Doss_LV
2020,LV,WR,WR,11,Active,Henry Ruggs,Henry,Ruggs,1999-01-24,Alabama,0,17,REG,Henry,2020,2020_Ruggs_LV
2020,LV,WR,WR,89,Active,Bryan Edwards,Bryan,Edwards,1998-11-13,South Carolina,0,17,REG,Bryan,2020,2020_Edwards_LV
2020,MIA,DB,CB,24,Active,Byron Jones,Byron,Jones,1992-09-26,Connecticut,5,17,REG,Byron,2015,2020_Jones_MIA
2020,MIA,DB,SS,21,Active,Eric Rowe,Nelson,Rowe,1992-10-03,Utah,5,17,REG,Eric,2015,2020_Rowe_MIA
2020,MIA,DB,FS,28,Active,Bobby McCain,Bobby,McCain,1993-08-18,Memphis,5,17,REG,Bobby,2015,2020_McCain_MIA
2020,MIA,DB,CB,36,PS; Vet,Akeem King,Akeem,King,1992-08-29,San Jose State,5,17,REG,Akeem,2015,2020_King_MIA
2020,MIA,DB,CB,25,Active,Xavien Howard,Xavien,Howard,1993-07-04,Baylor,4,17,REG,Xavien,2016,2020_Howard_MIA
2020,MIA,DB,FS,35,Active,Kavon Frazier,Kavon,Frazier,1994-08-11,Central Michigan,4,17,REG,Kavon,2016,2020_Frazier_MIA
2020,MIA,DB,SS,42,Active,Clayton Fejedelem,Clayton,Fejedelem,1993-06-02,Illinois,4,17,REG,Clayton,2016,2020_Fejedelem_MIA
2020,MIA,DB,CB,33,Active,Jamal Perry,Jamal,Perry,1994-10-23,Iowa State,3,17,REG,Jamal,2017,2020_Perry_MIA
2020,MIA,DB,DB,36,Active,Nate Holley,Nathan,Holley,1994-12-05,Kent State,2,17,REG,Nate,2018,2020_Holley_MIA
2020,MIA,DB,CB,40,Active,Nik Needham,Nikolas,Needham,1996-11-04,Texas-El Paso,1,17,REG,Nik,2019,2020_Needham_MIA
2020,MIA,DB,CB,23,Active,Noah Igbinoghene,Noah,Igbinoghene,1999-11-27,Auburn,0,17,REG,Noah,2020,2020_Igbinoghene_MIA
2020,MIA,DB,FS,29,Active,Brandon Jones,Brandon,Jones,1998-04-02,Texas,0,17,REG,Brandon,2020,2020_Jones_MIA
2020,MIA,DB,DB,39,PS/Pro,Brian Cole,Brian,Cole,1997-04-03,NA,0,17,REG,Brian,2020,2020_Cole_MIA
2020,MIA,DB,DB,39,Practice Squad,Tino Ellis,Tino,Ellis,1997-10-15,NA,0,17,REG,Tino,2020,2020_Ellis_MIA
2020,MIA,DB,DB,38,PS/Pro,Javaris Davis,Javaris,Davis,1996-12-26,NA,0,17,REG,Javaris,2020,2020_Davis_MIA
2020,MIA,DL,DE,90,Active,Shaq Lawson,Shaq,Lawson,1994-06-17,Clemson,4,17,REG,Shaq,2016,2020_Lawson_MIA
2020,MIA,DL,DE,91,Active,Emmanuel Ogbah,Emmanuel,Ogbah,1993-11-06,Oklahoma State,4,17,REG,Emmanuel,2016,2020_Ogbah_MIA
2020,MIA,DL,NT,56,R/Injured,Davon Godchaux,Davon,Godchaux,1994-11-11,Louisiana State,3,17,REG,Davon,2017,2020_Godchaux_MIA
2020,MIA,DL,DE,92,Active,Zach Sieler,Zach,Sieler,1995-09-07,Ferris State,2,17,REG,Zach,2018,2020_Sieler_MIA
2020,MIA,DL,DT,69,Int'l PSquad,Durval Queiroz,Durval,Queiroz,1992-08-27,Unknown,1,17,REG,Durval,2019,2020_Queiroz_MIA
2020,MIA,DL,DE,94,Active,Christian Wilkins,Christian,Wilkins,1995-12-20,Clemson,1,17,REG,Christian,2019,2020_Wilkins_MIA
2020,MIA,DL,DT,77,R/Retired,Ray Smith,Ray,Smith,NA,Boston College,1,17,REG,Ray,2019,2020_Smith_MIA
2020,MIA,DL,DE,98,R/NFIN,Jonathan Ledbetter,Jonathan,Ledbetter,1997-09-12,Georgia,1,17,REG,Jonathan,2019,2020_Ledbetter_MIA
2020,MIA,DL,NT,98,Active,Raekwon Davis,Raekwon,Davis,1997-06-10,Alabama,0,17,REG,Raekwon,2020,2020_Davis_MIA
2020,MIA,DL,DE,58,Active,Jason Strowbridge,Jason,Strowbridge,1996-09-10,North Carolina,0,17,REG,Jason,2020,2020_Strowbridge_MIA
2020,MIA,DL,DT,95,Active,Benito Jones,Benito,Jones,1997-11-27,Mississippi,0,17,REG,Benito,2020,2020_Jones_MIA
2020,MIA,DL,DE,52,Practice Squad,Tyshun Render,Tyshun,Render,1997-03-28,Middle Tennessee,0,17,REG,Tyshun,2020,2020_Render_MIA
2020,MIA,DL,DE,97,Practice Squad,Nick Coe,Nick,Coe,1997-08-12,NA,0,17,REG,Nick,2020,2020_Coe_MIA
2020,MIA,LB,OLB,53,Active,Kyle Van Noy,Kyle,Van Noy,1991-03-26,Brigham Young,6,17,REG,Kyle,2014,2020_Van Noy_MIA
2020,MIA,LB,ILB,51,Active,Kamu Grugier-Hill,Caelan Kamuela,Grugier-Hill,1994-05-16,Eastern Illinois,4,17,REG,Kamu,2016,2020_Grugier-Hill_MIA
2020,MIA,LB,ILB,44,R/Injured,Elandon Roberts,Elandon,Roberts,1994-04-22,Houston,4,17,REG,Elandon,2016,2020_Roberts_MIA
2020,MIA,LB,ILB,49,Active,Sam Eguavoen,Samuel,Eguavoen,1993-02-22,Texas Tech,1,17,REG,Sam,2019,2020_Eguavoen_MIA
2020,MIA,LB,OLB,47,R/Injured,Vince Biegel,Vincent,Biegel,1993-07-02,Wisconsin,3,17,REG,Vince,2017,2020_Biegel_MIA
2020,MIA,LB,ILB,48,Active,Calvin Munson,Calvin,Munson,1994-12-27,San Diego State,3,17,REG,Calvin,2017,2020_Munson_MIA
2020,MIA,LB,ILB,55,Active,Jerome Baker,Jerome,Baker,1996-12-25,Ohio State,2,17,REG,Jerome,2018,2020_Baker_MIA
2020,MIA,LB,OLB,43,Active,Andrew Van Ginkel,Andrew,Van Ginkel,1995-07-01,Wisconsin,1,17,REG,Andrew,2019,2020_Van Ginkel_MIA
2020,MIA,LB,LB,59,Practice Squad,Kylan Johnson,Kylan,Johnson,1996-12-23,Pittsburgh,0,17,REG,Kylan,2020,2020_Johnson_MIA
2020,MIA,OL,G,75,Active,Ereck Flowers,Ereck,Flowers,1994-04-25,Miami,5,17,REG,Ereck,2015,2020_Flowers_MIA
2020,MIA,OL,T,77,Active,Jesse Davis,Jesse,Davis,1991-09-15,Idaho,5,17,REG,Jesse,2015,2020_Davis_MIA
2020,MIA,OL,C,67,Active,Ted Karras,Ted,Karras,1993-03-15,Illinois,4,17,REG,Ted,2016,2020_Karras_MIA
2020,MIA,OL,T,70,Active,Julien Davenport,Julien,Davenport,1995-01-09,Bucknell,3,17,REG,Julien,2017,2020_Davenport_MIA
2020,MIA,OL,G,78,Active,Adam Pankey,Adam,Pankey,1994-02-02,West Virginia,3,17,REG,Adam,2017,2020_Pankey_MIA
2020,MIA,OL,C,63,Active,Michael Deiter,Michael,Deiter,1996-09-03,Wisconsin,1,17,REG,Michael,2019,2020_Deiter_MIA
2020,MIA,OL,C,61,Practice Squad,Tyler Gauthier,Tyler,Gauthier,1997-06-29,Miami,1,17,REG,Tyler,2019,2020_Gauthier_MIA
2020,MIA,OL,T,73,Active,Austin Jackson,Austin,Jackson,1999-08-11,Southern California,0,17,REG,Austin,2020,2020_Jackson_MIA
2020,MIA,OL,T,68,Active,Robert Hunt,Robert,Hunt,1996-08-25,Louisiana-Lafayette,0,17,REG,Robert,2020,2020_Hunt_MIA
2020,MIA,OL,G,66,Active,Solomon Kindley,Solomon,Kindley,1997-07-03,Georgia,0,17,REG,Solomon,2020,2020_Kindley_MIA
2020,MIA,OL,T,71,Practice Squad,Jonathan Hubbard,Jonathan,Hubbard,1997-08-17,"Northwestern State, La.",0,17,REG,Jonathan,2020,2020_Hubbard_MIA
2020,MIA,QB,QB,14,R/COVID-19,Ryan Fitzpatrick,Ryan,Fitzpatrick,1982-11-24,Harvard,15,17,REG,Ryan,2005,2020_Fitzpatrick_MIA
2020,MIA,QB,QB,5,Active,Jake Rudock,Jake,Rudock,1993-01-21,Michigan,4,17,REG,Jake,2016,2020_Rudock_MIA
2020,MIA,QB,QB,1,Active,Tua Tagovailoa,Tua,Tagovailoa,1998-03-02,Alabama,0,17,REG,Tua,2020,2020_Tagovailoa_MIA
2020,MIA,QB,QB,17,Active,Reid Sinnett,Reid,Sinnett,1997-02-05,San Diego,0,17,REG,Reid,2020,2020_Sinnett_MIA
2020,MIA,RB,RB,31,Active,DeAndre Washington,DeAndre,Washington,1993-02-22,Texas Tech,4,17,REG,DeAndre,2016,2020_Washington_MIA
2020,MIA,RB,RB,22,Active,Matt Breida,Matthew,Breida,1995-02-28,Georgia Southern,3,17,REG,Matt,2017,2020_Breida_MIA
2020,MIA,RB,FB,27,Waivers/No Rec.,Chandler Cox,Chandler,Cox,1996-07-29,Auburn,1,17,REG,Chandler,2019,2020_Cox_MIA
2020,MIA,RB,RB,37,Active,Myles Gaskin,Myles,Gaskin,1997-02-15,Washington,1,17,REG,Myles,2019,2020_Gaskin_MIA
2020,MIA,RB,RB,32,Active,Patrick Laird,Patrick,Laird,1995-08-17,California,1,17,REG,Patrick,2019,2020_Laird_MIA
2020,MIA,RB,RB,10,Active,Malcolm Perry,Malcolm,Perry,1997-04-19,Navy,0,17,REG,Malcolm,2020,2020_Perry_MIA
2020,MIA,RB,RB,26,Active,Salvon Ahmed,Salvon,Ahmed,1998-12-29,Washington,0,17,REG,Salvon,2020,2020_Ahmed_MIA
2020,MIA,SPEC,P,2,Active,Matt Haack,Matt,Haack,1994-07-25,Arizona State,3,17,REG,Matt,2017,2020_Haack_MIA
2020,MIA,SPEC,K,7,Active,Jason Sanders,Jason,Sanders,1995-11-16,New Mexico,2,17,REG,Jason,2018,2020_Sanders_MIA
2020,MIA,SPEC,LS,50,Active,Blake Ferguson,Blake,Ferguson,1997-04-21,Louisiana State,0,17,REG,Blake,2020,2020_Ferguson_MIA
2020,MIA,SPEC,LS,0,Practice Squad,Rex Sunahara,Rex,Sunahara,1996-10-09,NA,0,17,REG,Rex,2020,2020_Sunahara_MIA
2020,MIA,TE,TE,80,Active,Adam Shaheen,Adam,Shaheen,1994-10-24,Ashland,3,17,REG,Adam,2017,2020_Shaheen_MIA
2020,MIA,TE,TE,88,Active,Mike Gesicki,Michael,Gesicki,1995-10-03,Penn State,2,17,REG,Mike,2018,2020_Gesicki_MIA
2020,MIA,TE,TE,81,Active,Durham Smythe,Durham,Smythe,1995-08-09,Notre Dame,2,17,REG,Durham,2018,2020_Smythe_MIA
2020,MIA,TE,TE,85,Practice Squad,Chris Myarick,Chris,Myarick,1995-10-06,Temple,1,17,REG,Chris,2019,2020_Myarick_MIA
2020,MIA,WR,WR,15,R/OptOut,Albert Wilson,Albert,Wilson,1992-07-12,Georgia State,6,17,REG,Albert,2014,2020_Wilson_MIA
2020,MIA,WR,WR,17,R/OptOut,Allen Hurns,Allen,Hurns,1991-11-12,Miami,6,17,REG,Allen,2014,2020_Hurns_MIA
2020,MIA,WR,WR,11,Active,DeVante Parker,DeVante,Parker,1993-01-20,Louisville,5,17,REG,DeVante,2015,2020_Parker_MIA
2020,MIA,WR,WR,19,Active,Jakeem Grant,Jakeem,Grant,1992-10-30,Texas Tech,4,17,REG,Jakeem,2016,2020_Grant_MIA
2020,MIA,WR,WR,86,Active,Mack Hollins,Mack,Hollins,1993-09-16,North Carolina,3,17,REG,Mack,2017,2020_Hollins_MIA
2020,MIA,WR,WR,84,Active,Isaiah Ford,Isaiah,Ford,1996-02-09,Virginia Tech,3,17,REG,Isaiah,2017,2020_Ford_MIA
2020,MIA,WR,WR,16,Active,Marcus Kemp,Marcus,Kemp,1995-08-14,Hawaii,3,17,REG,Marcus,2017,2020_Kemp_MIA
2020,MIA,WR,WR,84,PS; Exc,Andre Patton,Andre,Patton,1994-05-28,Rutgers,3,17,REG,Andre,2017,2020_Patton_MIA
2020,MIA,WR,WR,18,R/Injured,Preston Williams,Preston,Williams,1997-03-27,Colorado State,1,17,REG,Preston,2019,2020_Williams_MIA
2020,MIA,WR,WR,15,Active,Lynn Bowden,Lynn,Bowden,1997-10-14,Kentucky,0,17,REG,Lynn,2020,2020_Bowden_MIA
2020,MIA,WR,WR,83,Active,Kirk Merritt,Kirk,Merritt,1997-01-05,Arkansas State,0,17,REG,Kirk,2020,2020_Merritt_MIA
2020,MIN,DB,SS,22,Active,Harrison Smith,Harrison,Smith,1989-02-02,Notre Dame,8,17,REG,Harrison,2012,2020_Smith_MIN
2020,MIN,DB,FS,43,R/Injured,George Iloka,George,Iloka,1990-03-31,Boise State,8,17,REG,George,2012,2020_Iloka_MIN
2020,MIN,DB,FS,41,Active,Anthony Harris,Anthony,Harris,1991-10-09,Virginia,5,17,REG,Anthony,2015,2020_Harris_MIN
2020,MIN,DB,FS,37,PS; Vet,Curtis Riley,Curtis,Riley,1992-07-18,Fresno State,5,17,REG,Curtis,2015,2020_Riley_MIN
2020,MIN,DB,CB,32,Active,Cordrea Tankersley,Cordrea,Tankersley,1993-11-19,Clemson,3,17,REG,Cordrea,2017,2020_Tankersley_MIN
2020,MIN,DB,CB,21,R/Injured,Mike Hughes,Michael,Hughes,1997-02-11,Central Florida,2,17,REG,Mike,2018,2020_Hughes_MIN
2020,MIN,DB,CB,26,Active,Chris Jones,Chris,Jones,1995-08-13,Nebraska,2,17,REG,Chris,2018,2020_Jones_MIN
2020,MIN,DB,CB,29,R/Injured,Kris Boyd,Kris,Boyd,1996-09-12,Texas,1,17,REG,Kris,2019,2020_Boyd_MIN
2020,MIN,DB,CB,39,Active,Dylan Mabin,Dylan,Mabin,1997-09-14,Fordham,1,17,REG,Dylan,2019,2020_Mabin_MIN
2020,MIN,DB,CB,36,Active,Tae Hayes,Ke'Montoe,Hayes,1997-08-19,Appalachian State,1,17,REG,Tae,2019,2020_Hayes_MIN
2020,MIN,DB,CB,20,Active,Jeff Gladney,Jeff,Gladney,1996-12-12,Texas Christian,0,17,REG,Jeff,2020,2020_Gladney_MIN
2020,MIN,DB,CB,27,Active,Cameron Dantzler,Cameron,Dantzler,1998-09-03,Mississippi State,0,17,REG,Cameron,2020,2020_Dantzler_MIN
2020,MIN,DB,CB,38,Active,Harrison Hand,Benjamin,Hand,1998-11-12,Temple,0,17,REG,Harrison,2020,2020_Hand_MIN
2020,MIN,DB,DB,44,Active,Josh Metellus,Joshua,Metellus,1998-01-21,Michigan,0,17,REG,Josh,2020,2020_Metellus_MIN
2020,MIN,DB,DB,46,R/Injured,Myles Dorn,Myles,Dorn,1998-06-25,North Carolina,0,17,REG,Myles,2020,2020_Dorn_MIN
2020,MIN,DB,DB,35,Practice Squad,Luther Kirk,Luther,Kirk,1996-11-07,Illinois State,0,17,REG,Luther,2020,2020_Kirk_MIN
2020,MIN,DL,NT,93,Active,Shamar Stephen,Shamar,Stephen,1991-02-25,Connecticut,6,17,REG,Shamar,2014,2020_Stephen_MIN
2020,MIN,DL,DE,99,R/Injured,Danielle Hunter,Danielle,Hunter,1994-10-29,Louisiana State,5,17,REG,Danielle,2015,2020_Hunter_MIN
2020,MIN,DL,DE,52,Active,Eddie Yarbrough,Eddie,Yarbrough,1993-04-24,Wyoming,4,17,REG,Eddie,2016,2020_Yarbrough_MIN
2020,MIN,DL,NT,97,R/OptOut,Michael Pierce,Michael,Pierce,1992-11-06,Samford,4,17,REG,Michael,2016,2020_Pierce_MIN
2020,MIN,DL,DT,94,Active,Jaleel Johnson,Jaleel,Johnson,1994-07-12,Iowa,3,17,REG,Jaleel,2017,2020_Johnson_MIN
2020,MIN,DL,DE,95,Active,Ifeadi Odenigbo,Ifeadikachakwu,Odenigbo,1994-04-08,Northwestern,3,17,REG,Ifeadi,2017,2020_Odenigbo_MIN
2020,MIN,DL,DE,90,Active,Jalyn Holmes,Jalyn,Holmes,1996-01-25,Ohio State,2,17,REG,Jalyn,2018,2020_Holmes_MIN
2020,MIN,DL,DT,51,Active,Hercules Mata'afa,Hercules,Mata'afa,1995-09-18,Washington State,2,17,REG,Hercules,2018,2020_Mata'afa_MIN
2020,MIN,DL,DE,66,Practice Squad,Abdullah Anderson,Abdullah,Anderson,1996-01-24,Bucknell,2,17,REG,Abdullah,2018,2020_Anderson_MIN
2020,MIN,DL,NT,96,Active,Armon Watts,Armon,Watts,1996-07-22,Arkansas,1,17,REG,Armon,2019,2020_Watts_MIN
2020,MIN,DL,DE,98,Active,D.J. Wonnum,Dennis,Wonnum,1997-10-31,South Carolina,0,17,REG,D.J.,2020,2020_Wonnum_MIN
2020,MIN,DL,DT,92,Active,James Lynch,James,Lynch,1999-01-20,Baylor,0,17,REG,James,2020,2020_Lynch_MIN
2020,MIN,DL,DE,79,R/Injured,Kenny Willekes,Kenny,Willekes,1997-07-22,NA,0,17,REG,Kenny,2020,2020_Willekes_MIN
2020,MIN,LB,OLB,55,R/Injured,Anthony Barr,Anthony,Barr,1992-03-18,UCLA,6,17,REG,Anthony,2014,2020_Barr_MIN
2020,MIN,LB,ILB,40,Active,Todd Davis,Todd,Davis,1992-05-17,Sacramento State,6,17,REG,Todd,2014,2020_Davis_MIN
2020,MIN,LB,ILB,54,Active,Eric Kendricks,Eric-Nathan,Kendricks,1992-02-29,UCLA,5,17,REG,Eric,2015,2020_Kendricks_MIN
2020,MIN,LB,OLB,50,Active,Eric Wilson,Eric,Wilson,1994-09-26,Cincinnati,3,17,REG,Eric,2017,2020_Wilson_MIN
2020,MIN,LB,ILB,47,Active,Hardy Nickerson,Hardy,Nickerson,1994-01-05,Illinois,3,17,REG,Hardy,2017,2020_Nickerson_MIN
2020,MIN,LB,OLB,57,Active,Ryan Connelly,Ryan,Connelly,1995-10-23,Wisconsin,1,17,REG,Ryan,2019,2020_Connelly_MIN
2020,MIN,LB,ILB,59,R/NFIL,Cameron Smith,Cameron,Smith,1997-03-26,Southern California,1,17,REG,Cameron,2019,2020_Smith_MIN
2020,MIN,LB,OLB,67,Active,Jordan Brailford,Jordan,Brailford,1995-10-09,Oklahoma State,1,17,REG,Jordan,2019,2020_Brailford_MIN
2020,MIN,LB,ILB,45,Active,Troy Dye,Troy,Dye,1996-09-18,Oregon,0,17,REG,Troy,2020,2020_Dye_MIN
2020,MIN,LB,LB,48,Active,Blake Lynch,Blake,Lynch,1997-02-14,Baylor,0,17,REG,Blake,2020,2020_Lynch_MIN
2020,MIN,OL,T,71,R/COVID-19,Riley Reiff,Riley,Reiff,1988-12-01,Iowa,8,17,REG,Riley,2012,2020_Reiff_MIN
2020,MIN,OL,C,61,Active,Brett Jones,Brett,Jones,1991-07-29,"Regina, Can.",7,17,REG,Brett,2013,2020_Jones_MIN
2020,MIN,OL,G,78,Active,Dakota Dozier,Dakota,Dozier,1991-04-30,Furman,6,17,REG,Dakota,2014,2020_Dozier_MIN
2020,MIN,OL,T,69,Active,Rashod Hill,Rashod,Hill,1992-01-12,Southern Mississippi,4,17,REG,Rashod,2016,2020_Hill_MIN
2020,MIN,OL,T,76,Practice Squad,Aviante Collins,Aviante,Collins,1993-04-21,Texas Christian,3,17,REG,Aviante,2017,2020_Collins_MIN
2020,MIN,OL,T,75,Active,Brian O'Neill,Brian,O'Neill,1995-09-15,Pittsburgh,2,17,REG,Brian,2018,2020_O'Neill_MIN
2020,MIN,OL,C,56,Active,Garrett Bradbury,Garrett,Bradbury,1995-06-20,North Carolina State,1,17,REG,Garrett,2019,2020_Bradbury_MIN
2020,MIN,OL,G,73,Active,Dru Samia,Drury,Samia,1997-08-22,Oklahoma,1,17,REG,Dru,2019,2020_Samia_MIN
2020,MIN,OL,T,74,Active,Olisaemeka Udoh,Olisaemeka,Udoh,1997-02-14,Elon,1,17,REG,Olisaemeka,2019,2020_Udoh_MIN
2020,MIN,OL,G,61,Practice Squad,Zack Bailey,Zackary,Bailey,1995-11-08,South Carolina,1,17,REG,Zack,2019,2020_Bailey_MIN
2020,MIN,OL,G,72,Active,Ezra Cleveland,Ezra,Cleveland,1998-05-08,Boise State,0,17,REG,Ezra,2020,2020_Cleveland_MIN
2020,MIN,OL,T,64,Practice Squad,Blake Brandel,Blake,Brandel,1997-01-23,Oregon State,0,17,REG,Blake,2020,2020_Brandel_MIN
2020,MIN,OL,G,68,Active,Kyle Hinton,Kyle,Hinton,1998-02-27,Washburn,0,17,REG,Kyle,2020,2020_Hinton_MIN
2020,MIN,QB,QB,8,Active,Kirk Cousins,Kirk,Cousins,1988-08-19,Michigan State,8,17,REG,Kirk,2012,2020_Cousins_MIN
2020,MIN,QB,QB,4,Active,Sean Mannion,Sean,Mannion,1992-04-25,Oregon State,5,17,REG,Sean,2015,2020_Mannion_MIN
2020,MIN,QB,QB,3,Practice Squad,Jake Browning,Jake,Browning,1996-04-11,Washington,1,17,REG,Jake,2019,2020_Browning_MIN
2020,MIN,QB,QB,7,Practice Squad,Nate Stanley,Nathan,Stanley,1997-08-26,Iowa,0,17,REG,Nate,2020,2020_Stanley_MIN
2020,MIN,RB,RB,31,Active,Ameer Abdullah,Ameer,Abdullah,1993-06-13,Nebraska,5,17,REG,Ameer,2015,2020_Abdullah_MIN
2020,MIN,RB,FB,30,Active,C.J. Ham,Cortez,Ham,1993-07-22,"Augustana, S.D.",4,17,REG,C.J.,2016,2020_Ham_MIN
2020,MIN,RB,RB,33,Active,Dalvin Cook,Dalvin,Cook,1995-08-10,Florida State,3,17,REG,Dalvin,2017,2020_Cook_MIN
2020,MIN,RB,RB,33,Practice Squad,Khalfani Muhammad,Khalfani,Muhammad,1994-09-26,California,3,17,REG,Khalfani,2017,2020_Muhammad_MIN
2020,MIN,RB,RB,23,Active,Mike Boone,Michael,Boone,1995-07-30,Cincinnati,2,17,REG,Mike,2018,2020_Boone_MIN
2020,MIN,RB,RB,25,Active,Alexander Mattison,Alexander,Mattison,1998-06-19,Boise State,1,17,REG,Alexander,2019,2020_Mattison_MIN
2020,MIN,RB,RB,34,Practice Squad,Jake Bargas,Jake,Bargas,1996-11-28,North Carolina,0,17,REG,Jake,2020,2020_Bargas_MIN
2020,MIN,SPEC,P,2,Active,Britton Colquitt,Britton,Colquitt,1985-03-20,Tennessee,11,17,REG,Britton,2009,2020_Colquitt_MIN
2020,MIN,SPEC,K,5,Active,Dan Bailey,Dan,Bailey,1988-01-26,Oklahoma State,9,17,REG,Dan,2011,2020_Bailey_MIN
2020,MIN,SPEC,LS,42,Active,Andrew DePaola,Andrew,DePaola,1987-07-28,Rutgers,8,17,REG,Andrew,2012,2020_DePaola_MIN
2020,MIN,SPEC,K,1,Practice Squad,Taylor Bertolet,Taylor,Bertolet,1992-10-24,Texas A&M,4,17,REG,Taylor,2016,2020_Bertolet_MIN
2020,MIN,TE,TE,82,R/Injured,Kyle Rudolph,Kyle,Rudolph,1989-11-09,Notre Dame,9,17,REG,Kyle,2011,2020_Rudolph_MIN
2020,MIN,TE,TE,83,Active,Tyler Conklin,Tyler,Conklin,1995-07-30,Central Michigan,2,17,REG,Tyler,2018,2020_Conklin_MIN
2020,MIN,TE,TE,84,Active,Irv Smith,Irvin,Smith,1998-08-09,Alabama,1,17,REG,Irv,2019,2020_Smith_MIN
2020,MIN,TE,TE,87,Active,Hale Hentges,Hale,Hentges,1996-08-19,Alabama,1,17,REG,Hale,2019,2020_Hentges_MIN
2020,MIN,TE,TE,86,PS; COVID19,Brandon Dillon,Brandon,Dillon,1997-04-30,"Marian, Ind.",1,17,REG,Brandon,2019,2020_Dillon_MIN
2020,MIN,WR,WR,19,Active,Adam Thielen,Adam,Thielen,1990-08-22,Minn. State-Mankato,7,17,REG,Adam,2013,2020_Thielen_MIN
2020,MIN,WR,WR,12,Active,Chad Beebe,Chad,Beebe,1994-06-01,Northern Illinois,2,17,REG,Chad,2018,2020_Beebe_MIN
2020,MIN,WR,WR,81,Active,Olabisi Johnson,Olabisi,Johnson,1997-03-17,Colorado State,1,17,REG,Olabisi,2019,2020_Johnson_MIN
2020,MIN,WR,WR,18,Active,Justin Jefferson,Justin,Jefferson,1999-06-16,Louisiana State,0,17,REG,Justin,2020,2020_Jefferson_MIN
2020,MIN,WR,WR,17,Active,K.J. Osborn,K.J.,Osborn,1997-06-10,Miami,0,17,REG,K.J.,2020,2020_Osborn_MIN
2020,MIN,WR,WR,85,Active,Dan Chisena,Daniel,Chisena,1997-02-25,Penn State,0,17,REG,Dan,2020,2020_Chisena_MIN
2020,NE,DB,SS,23,R/OptOut,Patrick Chung,Patrick,Chung,1987-08-19,Oregon,11,17,REG,Patrick,2009,2020_Chung_NE
2020,NE,DB,CB,30,Active,Jason McCourty,Jason,McCourty,1987-08-13,Rutgers,11,17,REG,Jason,2009,2020_McCourty_NE
2020,NE,DB,FS,32,Active,Devin McCourty,Devin,McCourty,1987-08-13,Rutgers,10,17,REG,Devin,2010,2020_McCourty_NE
2020,NE,DB,CB,24,R/Injured,Stephon Gilmore,Stephon,Gilmore,1990-09-19,South Carolina,8,17,REG,Stephon,2012,2020_Gilmore_NE
2020,NE,DB,CB,29,Active,Justin Bethel,Justin,Bethel,1990-06-17,Presbyterian,8,17,REG,Justin,2012,2020_Bethel_NE
2020,NE,DB,SS,22,Active,Cody Davis,Cody,Davis,1989-06-06,Texas Tech,7,17,REG,Cody,2013,2020_Davis_NE
2020,NE,DB,SS,25,Active,Terrence Brooks,Terrence,Brooks,1992-03-02,Florida State,6,17,REG,Terrence,2014,2020_Brooks_NE
2020,NE,DB,SS,21,Active,Adrian Phillips,Adrian,Phillips,1992-03-28,Texas,6,17,REG,Adrian,2014,2020_Phillips_NE
2020,NE,DB,CB,31,Active,Jonathan Jones,Jonathan,Jones,1993-09-20,Auburn,4,17,REG,Jonathan,2016,2020_Jones_NE
2020,NE,DB,CB,38,Active,Dee Virgin,Javaris,Virgin,1993-10-29,West Alabama,3,17,REG,Dee,2017,2020_Virgin_NE
2020,NE,DB,CB,27,Active,J.C. Jackson,Jerald,Jackson,1995-11-17,Maryland,2,17,REG,J.C.,2018,2020_Jackson_NE
2020,NE,DB,CB,33,Active,Joejuan Williams,Joejuan,Williams,1997-12-06,Vanderbilt,1,17,REG,Joejuan,2019,2020_Williams_NE
2020,NE,DB,CB,45,Active,Michael Jackson,Michael,Jackson,1997-01-10,Miami,1,17,REG,Michael,2019,2020_Jackson_NE
